Ref,Val,Package,PosX,PosY,Rot,Side
"D720","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",97.500000,-116.350000,0.000000,top
"D721","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",102.500000,-116.350000,0.000000,top
"D722","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",107.500000,-116.350000,0.000000,top
"D723","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",112.500000,-116.350000,0.000000,top
"D724","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",117.500000,-116.350000,0.000000,top
"D725","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",122.500000,-116.350000,0.000000,top
"D726","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",127.500000,-116.350000,0.000000,top
"D727","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",132.500000,-116.350000,0.000000,top
"D728","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",137.500000,-116.350000,0.000000,top
"D729","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",142.500000,-116.350000,0.000000,top
"D730","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.500000,-116.350000,0.000000,top
"D731","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",152.500000,-116.350000,0.000000,top
"D732","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.500000,-116.350000,0.000000,top
"D733","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",162.500000,-116.350000,0.000000,top
"D734","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",167.500000,-116.350000,0.000000,top
"D735","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",172.500000,-116.350000,0.000000,top
"D736","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",177.500000,-116.350000,0.000000,top
"D737","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",22.500000,-121.350000,0.000000,top
"D738","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",27.500000,-121.350000,0.000000,top
"D739","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",32.500000,-121.350000,0.000000,top
"D740","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",37.500000,-121.350000,0.000000,top
"D741","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",42.500000,-121.350000,0.000000,top
"D742","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",47.500000,-121.350000,0.000000,top
"D743","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",52.500000,-121.350000,0.000000,top
"D744","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",57.500000,-121.350000,0.000000,top
"D745","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",62.500000,-121.350000,0.000000,top
"D746","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",67.500000,-121.350000,0.000000,top
"D747","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",72.500000,-121.350000,0.000000,top
"D748","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",77.500000,-121.350000,0.000000,top
"D749","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",82.500000,-121.350000,0.000000,top
"D750","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",87.500000,-121.350000,0.000000,top
"D751","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",92.500000,-121.350000,0.000000,top
"D752","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",97.500000,-121.350000,0.000000,top
"D753","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",102.500000,-121.350000,0.000000,top
"D754","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",107.500000,-121.350000,0.000000,top
"D755","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",112.500000,-121.350000,0.000000,top
"D756","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",117.500000,-121.350000,0.000000,top
"D757","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",122.500000,-121.350000,0.000000,top
"D758","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",127.500000,-121.350000,0.000000,top
"D759","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",132.500000,-121.350000,0.000000,top
"D760","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",137.500000,-121.350000,0.000000,top
"D761","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",142.500000,-121.350000,0.000000,top
"D762","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.500000,-121.350000,0.000000,top
"D763","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",152.500000,-121.350000,0.000000,top
"D764","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.500000,-121.350000,0.000000,top
"D765","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",162.500000,-121.350000,0.000000,top
"D766","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",167.500000,-121.350000,0.000000,top
"D767","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",172.500000,-121.350000,0.000000,top
"D768","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",177.500000,-121.350000,0.000000,top
"D769","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",22.500000,-126.350000,0.000000,top
"D770","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",27.500000,-126.350000,0.000000,top
"D771","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",32.500000,-126.350000,0.000000,top
"D772","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",37.500000,-126.350000,0.000000,top
"D773","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",42.500000,-126.350000,0.000000,top
"D774","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",47.500000,-126.350000,0.000000,top
"D775","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",52.500000,-126.350000,0.000000,top
"D776","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",57.500000,-126.350000,0.000000,top
"D777","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",62.500000,-126.350000,0.000000,top
"D778","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",67.500000,-126.350000,0.000000,top
"D779","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",72.500000,-126.350000,0.000000,top
"D780","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",77.500000,-126.350000,0.000000,top
"D781","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",82.500000,-126.350000,0.000000,top
"D782","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",87.500000,-126.350000,0.000000,top
"D783","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",92.500000,-126.350000,0.000000,top
"D784","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",97.500000,-126.350000,0.000000,top
"D785","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",102.500000,-126.350000,0.000000,top
"D786","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",107.500000,-126.350000,0.000000,top
"D787","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",112.500000,-126.350000,0.000000,top
"D788","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",117.500000,-126.350000,0.000000,top
"D789","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",122.500000,-126.350000,0.000000,top
"D790","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",127.500000,-126.350000,0.000000,top
"D791","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",132.500000,-126.350000,0.000000,top
"D792","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",137.500000,-126.350000,0.000000,top
"D793","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",142.500000,-126.350000,0.000000,top
"D794","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.500000,-126.350000,0.000000,top
"D795","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",152.500000,-126.350000,0.000000,top
"D796","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.500000,-126.350000,0.000000,top
"D797","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",162.500000,-126.350000,0.000000,top
"D798","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",167.500000,-126.350000,0.000000,top
"D799","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",172.500000,-126.350000,0.000000,top
"D800","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",177.500000,-126.350000,0.000000,top
"D801","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",22.500000,-131.350000,0.000000,top
"D802","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",27.500000,-131.350000,0.000000,top
"D803","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",32.500000,-131.350000,0.000000,top
"D804","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",37.500000,-131.350000,0.000000,top
"D805","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",42.500000,-131.350000,0.000000,top
"D806","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",47.500000,-131.350000,0.000000,top
"D807","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",52.500000,-131.350000,0.000000,top
"D808","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",57.500000,-131.350000,0.000000,top
"D809","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",62.500000,-131.350000,0.000000,top
"D810","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",67.500000,-131.350000,0.000000,top
"D811","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",72.500000,-131.350000,0.000000,top
"D812","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",77.500000,-131.350000,0.000000,top
"D813","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",82.500000,-131.350000,0.000000,top
"D814","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",87.500000,-131.350000,0.000000,top
"D815","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",92.500000,-131.350000,0.000000,top
"D816","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",97.500000,-131.350000,0.000000,top
"D817","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",102.500000,-131.350000,0.000000,top
"D818","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",107.500000,-131.350000,0.000000,top
"D819","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",112.500000,-131.350000,0.000000,top
"D820","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",117.500000,-131.350000,0.000000,top
"D821","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",122.500000,-131.350000,0.000000,top
"D822","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",127.500000,-131.350000,0.000000,top
"D823","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",132.500000,-131.350000,0.000000,top
"D824","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",137.500000,-131.350000,0.000000,top
"D825","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",142.500000,-131.350000,0.000000,top
"D826","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.500000,-131.350000,0.000000,top
"D827","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",152.500000,-131.350000,0.000000,top
"D828","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.500000,-131.350000,0.000000,top
"D829","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",162.500000,-131.350000,0.000000,top
"D830","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",167.500000,-131.350000,0.000000,top
"D831","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",172.500000,-131.350000,0.000000,top
"D832","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",177.500000,-131.350000,0.000000,top
"D833","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",22.500000,-136.350000,0.000000,top
"D834","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",27.500000,-136.350000,0.000000,top
"D835","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",32.500000,-136.350000,0.000000,top
"D836","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",37.500000,-136.350000,0.000000,top
"D837","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",42.500000,-136.350000,0.000000,top
"D838","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",47.500000,-136.350000,0.000000,top
"D839","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",52.500000,-136.350000,0.000000,top
"D840","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",57.500000,-136.350000,0.000000,top
"D841","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",62.500000,-136.350000,0.000000,top
"D842","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",67.500000,-136.350000,0.000000,top
"D843","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",72.500000,-136.350000,0.000000,top
"D844","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",77.500000,-136.350000,0.000000,top
"D845","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",82.500000,-136.350000,0.000000,top
"D846","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",87.500000,-136.350000,0.000000,top
"D847","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",92.500000,-136.350000,0.000000,top
"D848","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",97.500000,-136.350000,0.000000,top
"D849","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",102.500000,-136.350000,0.000000,top
"D850","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",107.500000,-136.350000,0.000000,top
"D851","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",112.500000,-136.350000,0.000000,top
"D852","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",117.500000,-136.350000,0.000000,top
"D853","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",122.500000,-136.350000,0.000000,top
"D854","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",127.500000,-136.350000,0.000000,top
"D855","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",132.500000,-136.350000,0.000000,top
"D856","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",137.500000,-136.350000,0.000000,top
"D857","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",142.500000,-136.350000,0.000000,top
"D858","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.500000,-136.350000,0.000000,top
"D859","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",152.500000,-136.350000,0.000000,top
"D860","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.500000,-136.350000,0.000000,top
"D861","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",162.500000,-136.350000,0.000000,top
"D862","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",167.500000,-136.350000,0.000000,top
"D863","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",172.500000,-136.350000,0.000000,top
"D864","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",177.500000,-136.350000,0.000000,top
"D865","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",22.500000,-141.350000,0.000000,top
"D866","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",27.500000,-141.350000,0.000000,top
"D867","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",32.500000,-141.350000,0.000000,top
"D868","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",37.500000,-141.350000,0.000000,top
"D869","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",42.500000,-141.350000,0.000000,top
"D870","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",47.500000,-141.350000,0.000000,top
"D871","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",52.500000,-141.350000,0.000000,top
"D872","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",57.500000,-141.350000,0.000000,top
"D873","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",62.500000,-141.350000,0.000000,top
"D874","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",67.500000,-141.350000,0.000000,top
"D875","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",72.500000,-141.350000,0.000000,top
"D876","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",77.500000,-141.350000,0.000000,top
"D877","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",82.500000,-141.350000,0.000000,top
"D878","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",87.500000,-141.350000,0.000000,top
"D879","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",92.500000,-141.350000,0.000000,top
"D880","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",97.500000,-141.350000,0.000000,top
"D881","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",102.500000,-141.350000,0.000000,top
"D882","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",107.500000,-141.350000,0.000000,top
"D883","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",112.500000,-141.350000,0.000000,top
"D884","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",117.500000,-141.350000,0.000000,top
"D885","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",122.500000,-141.350000,0.000000,top
"D886","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",127.500000,-141.350000,0.000000,top
"D887","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",132.500000,-141.350000,0.000000,top
"D888","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",137.500000,-141.350000,0.000000,top
"D889","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",142.500000,-141.350000,0.000000,top
"D890","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.500000,-141.350000,0.000000,top
"D891","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",152.500000,-141.350000,0.000000,top
"D892","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.500000,-141.350000,0.000000,top
"D893","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",162.500000,-141.350000,0.000000,top
"D894","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",167.500000,-141.350000,0.000000,top
"D895","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",172.500000,-141.350000,0.000000,top
"D896","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",177.500000,-141.350000,0.000000,top
"D897","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",22.500000,-146.350000,0.000000,top
"D898","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",27.500000,-146.350000,0.000000,top
"D899","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",32.500000,-146.350000,0.000000,top
"D900","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",37.500000,-146.350000,0.000000,top
"D901","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",42.500000,-146.350000,0.000000,top
"D902","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",47.500000,-146.350000,0.000000,top
"D903","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",52.500000,-146.350000,0.000000,top
"D904","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",57.500000,-146.350000,0.000000,top
"D905","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",62.500000,-146.350000,0.000000,top
"D906","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",67.500000,-146.350000,0.000000,top
"D907","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",72.500000,-146.350000,0.000000,top
"D908","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",77.500000,-146.350000,0.000000,top
"D909","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",82.500000,-146.350000,0.000000,top
"D910","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",87.500000,-146.350000,0.000000,top
"D911","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",92.500000,-146.350000,0.000000,top
"D912","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",97.500000,-146.350000,0.000000,top
"D913","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",102.500000,-146.350000,0.000000,top
"D914","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",107.500000,-146.350000,0.000000,top
"D915","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",112.500000,-146.350000,0.000000,top
"D916","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",117.500000,-146.350000,0.000000,top
"D917","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",122.500000,-146.350000,0.000000,top
"D918","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",127.500000,-146.350000,0.000000,top
"D919","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",132.500000,-146.350000,0.000000,top
"D920","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",137.500000,-146.350000,0.000000,top
"D921","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",142.500000,-146.350000,0.000000,top
"D922","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.500000,-146.350000,0.000000,top
"D923","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",152.500000,-146.350000,0.000000,top
"D924","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.500000,-146.350000,0.000000,top
"D925","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",162.500000,-146.350000,0.000000,top
"D926","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",167.500000,-146.350000,0.000000,top
"D927","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",172.500000,-146.350000,0.000000,top
"D928","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",177.500000,-146.350000,0.000000,top
"D929","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",22.500000,-151.350000,0.000000,top
"D930","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",27.500000,-151.350000,0.000000,top
"D931","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",32.500000,-151.350000,0.000000,top
"D932","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",37.500000,-151.350000,0.000000,top
"D933","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",42.500000,-151.350000,0.000000,top
"D934","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",47.500000,-151.350000,0.000000,top
"D935","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",52.500000,-151.350000,0.000000,top
"D936","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",57.500000,-151.350000,0.000000,top
"D937","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",62.500000,-151.350000,0.000000,top
"D938","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",67.500000,-151.350000,0.000000,top
"D939","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",72.500000,-151.350000,0.000000,top
"D940","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",77.500000,-151.350000,0.000000,top
"D941","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",82.500000,-151.350000,0.000000,top
"D942","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",87.500000,-151.350000,0.000000,top
"D943","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",92.500000,-151.350000,0.000000,top
"D944","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",97.500000,-151.350000,0.000000,top
"D945","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",102.500000,-151.350000,0.000000,top
"D946","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",107.500000,-151.350000,0.000000,top
"D947","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",112.500000,-151.350000,0.000000,top
"D948","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",117.500000,-151.350000,0.000000,top
"D949","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",122.500000,-151.350000,0.000000,top
"D950","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",127.500000,-151.350000,0.000000,top
"D951","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",132.500000,-151.350000,0.000000,top
"D952","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",137.500000,-151.350000,0.000000,top
"D953","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",142.500000,-151.350000,0.000000,top
"D954","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",147.500000,-151.350000,0.000000,top
"D955","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",152.500000,-151.350000,0.000000,top
"D956","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",157.500000,-151.350000,0.000000,top
"D957","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",162.500000,-151.350000,0.000000,top
"D958","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",167.500000,-151.350000,0.000000,top
"D959","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",172.500000,-151.350000,0.000000,top
"D960","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",177.500000,-151.350000,0.000000,top
"D961","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",22.500000,-156.350000,0.000000,top
"D962","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",27.500000,-156.350000,0.000000,top
"D963","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",32.500000,-156.350000,0.000000,top
"D964","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",37.500000,-156.350000,0.000000,top
"D965","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",42.500000,-156.350000,0.000000,top
"D966","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",47.500000,-156.350000,0.000000,top
"D967","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",52.500000,-156.350000,0.000000,top
"D968","LED","LED_0603_1608Metric_Pad1.05x0.95mm_HandSolder",57.500000,-156.350000,0.000000,top
